list_name,name,label::English,label::Somali,district,country,region
uuid,NC-3816-N20-001,Daraymadoobe,Daraymadoobe,laas_caanood,somalia,sool
uuid,NC-3816-N23-001,Dal Yar,Dal Yar,laas_caanood,somalia,sool
uuid,NC-3816-P05-001,Widhwidh,Widhwidh,buuhoodle,somalia,togdheer
uuid,NC-3816-P08-001,Bali-Hadhac,Bali-Hadhac,buuhoodle,somalia,togdheer
uuid,NC-3816-P24-001,Buq-Xaar,Buq-Xaar,laas_caanood,somalia,sool
uuid,NC-3816-Q03-001,Dhallaamo Cune,Dhallaamo Cune,buuhoodle,somalia,togdheer
uuid,NC-3816-Q22-001,Gacandar,Gacandar,laas_caanood,somalia,sool
uuid,NC-3816-Q32-001,Boocame,Boocame,laas_caanood,somalia,sool
uuid,NC-3816-R01-001,Sarmaan Tuugo,Sarmaan Tuugo,buuhoodle,somalia,togdheer
uuid,NC-3816-R01-002,Banyaal,Banyaal,buuhoodle,somalia,togdheer
uuid,NC-3816-R01-003,Goonle,Goonle,buuhoodle,somalia,togdheer
uuid,NC-3816-R02-002,Jaale,Jaale,buuhoodle,somalia,togdheer
uuid,NC-3816-R11-001,Xidh Xidh,Xidh Xidh,buuhoodle,somalia,togdheer
uuid,NC-3816-R22-001,Laaso-Ceel-Berdaale,Laaso-Ceel-Berdaale,laas_caanood,somalia,sool
uuid,NC-3816-R25-001,Halhaliye,Halhaliye,laas_caanood,somalia,sool
uuid,NC-3816-S02-001,Dab-Magawshe,Dab-Magawshe,buuhoodle,somalia,togdheer
uuid,NC-3816-S03-001,Muusa Qudaar,Muusa Qudaar,buuhoodle,somalia,togdheer
uuid,NC-3816-S13-001,Dhammay,Dhammay,buuhoodle,somalia,togdheer
uuid,NC-3816-S33-001,Akuule,Akuule,laas_caanood,somalia,sool
uuid,NC-3816-T03-001,Dhoobo Gadud,Dhoobo Gadud,buuhoodle,somalia,togdheer
uuid,NC-3816-T04-001,Deebo Qabad,Deebo Qabad,buuhoodle,somalia,togdheer
uuid,NC-3816-T04-002,Godoble,Godoble,buuhoodle,somalia,togdheer
uuid,NC-3816-T04-003,Xaare,Xaare,buuhoodle,somalia,togdheer
uuid,NC-3816-T08-001,Geed Dheer,Geed Dheer,buuhoodle,somalia,togdheer
uuid,NC-3816-T09-001,Gocondhaale,Gocondhaale,buuhoodle,somalia,togdheer
uuid,NC-3816-U01-001,Ilma Dandan,Ilma Dandan,buuhoodle,somalia,togdheer
uuid,NC-3816-U04-001,Diriye Kubaal,Diriye Kubaal,buuhoodle,somalia,togdheer
uuid,NC-3816-U06-001,Higlo Goodir,Higlo Goodir,buuhoodle,somalia,togdheer
uuid,NC-3816-U16-001,Kala Baydh,Kala Baydh,laas_caanood,somalia,sool
uuid,NC-3816-U29-001,Buulal,Buulal,laas_caanood,somalia,sool
uuid,NC-3816-V01-001,Balli Dandan,Balli Dandan,buuhoodle,somalia,togdheer
uuid,NC-3816-V01-002,Xamar Lagu Xidh,Xamar Lagu Xidh,buuhoodle,somalia,togdheer
uuid,NC-3816-V01-003,Qararo,Qararo,buuhoodle,somalia,togdheer
uuid,NC-3816-W27-001,Dan,Dan,laas_caanood,somalia,sool
uuid,NC-3816-W28-001,Karin Gorfood,Karin Gorfood,laas_caanood,somalia,sool
uuid,NC-3816-X06-001,Bali Cad,Bali Cad,buuhoodle,somalia,togdheer
uuid,NC-3816-X09-001,Gabdho Haways,Gabdho Haways,buuhoodle,somalia,togdheer
uuid,NC-3816-X15-001,Daba-Taag,Daba-Taag,laas_caanood,somalia,sool
uuid,NC-3816-X23-001,Karin Dabayl,Karin Dabayl,laas_caanood,somalia,sool
uuid,NC-3816-X33-001,Fardhidin,Fardhidin,laas_caanood,somalia,sool
uuid,NC-3816-Z11-001,Dharkeyn-Genyo,Dharkeyn-Genyo,buuhoodle,somalia,togdheer
uuid,NC-3816-Z14-001,Sahdheer,Sahdheer,laas_caanood,somalia,sool
uuid,NC-3816-Z24-001,Qoriiley,Qoriiley,laas_caanood,somalia,sool
uuid,NC-3816-Z27-001,Biriqodey,Biriqodey,laas_caanood,somalia,sool
uuid,NC-3901-R32-001,Bender Bacaad,Bender Bacaad,bossaso,somalia,bari
uuid,NC-3901-R33-001,Buur Gaaban,Buur Gaaban,bossaso,somalia,bari
uuid,NC-3901-S13-001,Dur-Duri,Dur-Duri,laasqoray,somalia,sanaag
uuid,NC-3901-S29-001,Mareera,Mareera,bossaso,somalia,bari
uuid,NC-3901-S30-001,Shimbiro,Shimbiro,bossaso,somalia,bari
uuid,NC-3901-T26-001,Bossaso,Bossaso,bossaso,somalia,bari
uuid,NC-3901-T26-002,Samo-Wadag,Samo-Wadag,bossaso,somalia,bari
uuid,NC-3901-T26-003,Dan-Wadag,Dan-Wadag,bossaso,somalia,bari
uuid,NC-3901-T26-004,Raxiis,Raxiis,bossaso,somalia,bari
uuid,NC-3901-T27-001,Rehis,Rehis,bossaso,somalia,bari
uuid,NC-3901-T27-002,Girible,Girible,bossaso,somalia,bari
uuid,NC-3901-U20-001,Ceelaayo,Ceelaayo,laasqoray,somalia,sanaag
uuid,NC-3901-U22-001,Qoow (Bender Siyaada),Qoow (Bender Siyaada),bossaso,somalia,bari
uuid,NC-3901-U23-001,Qaw,Qaw,bossaso,somalia,bari
uuid,NC-3901-U24-001,Las Gal,Las Gal,bossaso,somalia,bari
uuid,NC-3901-U24-002,Dhegcaan,Dhegcaan,bossaso,somalia,bari
uuid,NC-3901-V06-001,Las Mihin,Las Mihin,laasqoray,somalia,sanaag
uuid,NC-3901-V12-001,Laas Moholin,Laas Moholin,laasqoray,somalia,sanaag
uuid,NC-3901-V21-001,Hais,Hais,bossaso,somalia,bari
uuid,NC-3901-V23-001,Galgala,Galgala,bossaso,somalia,bari
uuid,NC-3901-V32-001,Golgol,Golgol,bossaso,somalia,bari
uuid,NC-3901-W05-001,Laasqoray,Laasqoray,laasqoray,somalia,sanaag
uuid,NC-3901-W07-001,Mash-Caleed,Mash-Caleed,laasqoray,somalia,sanaag
uuid,NC-3901-W33-001,El Dhurre,El Dhurre,bossaso,somalia,bari
uuid,NC-3901-X11-001,Ulxeed,Ulxeed,laasqoray,somalia,sanaag
uuid,NC-3901-X15-001,Qorax Jiif,Qorax Jiif,laasqoray,somalia,sanaag
uuid,NC-3901-X26-001,Las Goriga,Las Goriga,bossaso,somalia,bari
uuid,NC-3901-X29-001,Gubato,Gubato,bossaso,somalia,bari
uuid,NC-3901-Y14-001,Xidid,Xidid,laasqoray,somalia,sanaag
uuid,NC-3901-Y17-001,Farcaanood,Farcaanood,laasqoray,somalia,sanaag
uuid,NC-3901-Y24-001,Iongali,Iongali,bossaso,somalia,bari
uuid,NC-3901-Y25-001,Dudo,Dudo,bossaso,somalia,bari
uuid,NC-3901-Y26-001,Gub,Gub,bossaso,somalia,bari
uuid,NC-3901-Z07-001,Mush-Xaleed,Mush-Xaleed,laasqoray,somalia,sanaag
uuid,NC-3901-Z07-002,Badhan,Badhan,laasqoray,somalia,sanaag
uuid,NC-3901-Z08-001,Xabaasha-Waale,Xabaasha-Waale,laasqoray,somalia,sanaag
uuid,NC-3901-Z16-001,Laas Xuluys,Laas Xuluys,laasqoray,somalia,sanaag
uuid,NC-3901-Z16-002,Xuliya,Xuliya,laasqoray,somalia,sanaag
uuid,NC-3901-Z26-001,Hamug,Hamug,bossaso,somalia,bari
uuid,NC-3901-Z26-002,Xammure,Xammure,bossaso,somalia,bari
uuid,NC-3901-Z26-003,Dameer,Dameer,bossaso,somalia,bari
uuid,NC-3901-Z27-001,Laag,Laag,bossaso,somalia,bari
uuid,NC-3902-A28-001,Caluula,Caluula,caluula,somalia,bari
uuid,NC-3902-B25-001,Bolimoog,Bolimoog,caluula,somalia,bari
uuid,NC-3902-B28-001,Airebehje,Airebehje,caluula,somalia,bari
uuid,NC-3902-B29-001,Las Daud,Las Daud,caluula,somalia,bari
uuid,NC-3902-B30-001,Bio Addo,Bio Addo,caluula,somalia,bari
uuid,NC-3902-B33-001,Wareegsimo,Wareegsimo,caluula,somalia,bari
uuid,NC-3902-C25-001,Af Kala Haye,Af Kala Haye,caluula,somalia,bari
uuid,NC-3902-D32-001,El Gomor,El Gomor,caluula,somalia,bari
uuid,NC-3902-E28-001,Uocobar,Uocobar,caluula,somalia,bari
uuid,NC-3902-E29-001,Kalaale,Kalaale,caluula,somalia,bari
uuid,NC-3902-E33-001,Ceel-Quud,Ceel-Quud,caluula,somalia,bari
uuid,NC-3902-F23-001,Xabo,Xabo,caluula,somalia,bari
uuid,NC-3902-F24-001,Haluod,Haluod,caluula,somalia,bari
uuid,NC-3902-F30-001,Endichi,Endichi,caluula,somalia,bari
uuid,NC-3902-G22-001,Garsa,Garsa,caluula,somalia,bari
uuid,NC-3902-G23-001,Geesaley,Geesaley,caluula,somalia,bari
uuid,NC-3902-G24-001,Ceel Carab,Ceel Carab,caluula,somalia,bari
uuid,NC-3902-G25-001,Buqcatooti,Buqcatooti,caluula,somalia,bari
uuid,NC-3902-H21-001,Qayjawa,Qayjawa,caluula,somalia,bari
uuid,NC-3902-H22-001,Tayega,Tayega,caluula,somalia,bari
uuid,NC-3902-H22-002,Murcanyo,Murcanyo,caluula,somalia,bari
uuid,NC-3902-H28-001,Guulaan,Guulaan,caluula,somalia,bari
uuid,NC-3902-H30-001,Talamoge,Talamoge,caluula,somalia,bari
uuid,NC-3902-H32-001,Ragazz,Ragazz,caluula,somalia,bari
uuid,NC-3902-H33-001,Yicis,Yicis,caluula,somalia,bari
uuid,NC-3902-J19-001,Dhurbo,Dhurbo,qandala,somalia,bari
uuid,NC-3902-J22-001,El Haghen,El Haghen,caluula,somalia,bari
uuid,NC-3902-J28-001,Hudyo,Hudyo,caluula,somalia,bari
uuid,NC-3902-J29-001,Garasley,Garasley,caluula,somalia,bari
uuid,NC-3902-J29-002,Kawarre,Kawarre,caluula,somalia,bari
uuid,NC-3902-J31-001,Dhuxun,Dhuxun,caluula,somalia,bari
uuid,NC-3902-K29-001,Adado,Adado,caluula,somalia,bari
uuid,NC-3902-K29-002,Labaleged,Labaleged,caluula,somalia,bari
uuid,NC-3902-K29-003,Ongoloho,Ongoloho,caluula,somalia,bari
uuid,NC-3902-K29-004,Faranfar,Faranfar,caluula,somalia,bari
uuid,NC-3902-K30-001,Ismadhaxasho,Ismadhaxasho,caluula,somalia,bari
uuid,NC-3902-K31-001,Jidlahelay,Jidlahelay,caluula,somalia,bari
uuid,NC-3902-K31-002,Kalaale,Kalaale,caluula,somalia,bari
uuid,NC-3902-L17-001,Rio Culul,Rio Culul,qandala,somalia,bari
uuid,NC-3902-L29-001,Daylan,Daylan,caluula,somalia,bari
uuid,NC-3902-L29-002,Dibow,Dibow,caluula,somalia,bari
uuid,NC-3902-L30-001,Wadayimo,Wadayimo,caluula,somalia,bari
uuid,NC-3902-L30-002,Ximistiyo,Ximistiyo,caluula,somalia,bari
uuid,NC-3902-L31-001,Hursale,Hursale,caluula,somalia,bari
uuid,NC-3902-M10-001,Qoori,Qoori,qandala,somalia,bari
uuid,NC-3902-M15-001,Bareda,Bareda,qandala,somalia,bari
uuid,NC-3902-M18-001,Cogarti,Cogarti,qandala,somalia,bari
uuid,NC-3902-M18-002,Scemiz,Scemiz,qandala,somalia,bari
uuid,NC-3902-M23-001,Xaabbo,Xaabbo,caluula,somalia,bari
uuid,NC-3902-M30-001,Gobrou,Gobrou,caluula,somalia,bari
uuid,NC-3902-N05-001,Buruc,Buruc,qandala,somalia,bari
uuid,NC-3902-N09-001,Magaaloyar,Magaaloyar,qandala,somalia,bari
uuid,NC-3902-N09-002,Makhircost(Magaalo-Yar),Makhircost(Magaalo-Yar),qandala,somalia,bari
uuid,NC-3902-N09-003,Qandala,Qandala,qandala,somalia,bari
uuid,NC-3902-N10-001,Butiyaalo,Butiyaalo,qandala,somalia,bari
uuid,NC-3902-N19-001,Geed-Xagar,Geed-Xagar,caluula,somalia,bari
uuid,NC-3902-P02-001,Aantaara,Aantaara,bossaso,somalia,bari
uuid,NC-3902-P03-001,Didinchi,Didinchi,qandala,somalia,bari
uuid,NC-3902-P04-001,El Ahg,El Ahg,qandala,somalia,bari
uuid,NC-3902-P04-002,Fangarar,Fangarar,qandala,somalia,bari
uuid,NC-3902-P11-001,Hemanle,Hemanle,qandala,somalia,bari
uuid,NC-3902-P18-001,Melha,Melha,qandala,somalia,bari
uuid,NC-3902-P22-001,Dibir,Dibir,caluula,somalia,bari
uuid,NC-3902-P24-001,Hoddaa,Hoddaa,caluula,somalia,bari
uuid,NC-3902-P28-001,Armugia,Armugia,iskushuban,somalia,bari
uuid,NC-3902-Q11-001,Medlehe,Medlehe,qandala,somalia,bari
uuid,NC-3902-Q18-001,Modoh,Modoh,qandala,somalia,bari
uuid,NC-3902-Q20-001,Ceel-Gaal,Ceel-Gaal,qandala,somalia,bari
uuid,NC-3902-R26-001,Muudiye,Muudiye,iskushuban,somalia,bari
uuid,NC-3902-R33-001,El Mogor,El Mogor,iskushuban,somalia,bari
uuid,NC-3902-S06-001,Warmaddow,Warmaddow,qandala,somalia,bari
uuid,NC-3902-S07-001,Hollis,Hollis,qandala,somalia,bari
uuid,NC-3902-S19-001,Qaanlaaye,Qaanlaaye,qandala,somalia,bari
uuid,NC-3902-S25-001,Gahrreg,Gahrreg,iskushuban,somalia,bari
uuid,NC-3902-S29-001,Conqoro,Conqoro,iskushuban,somalia,bari
uuid,NC-3902-T07-001,Guriasamo,Guriasamo,qandala,somalia,bari
uuid,NC-3902-T12-001,Gammedin,Gammedin,qandala,somalia,bari
uuid,NC-3902-T14-001,Anghor,Anghor,qandala,somalia,bari
uuid,NC-3902-T15-001,Gheda Dauho,Gheda Dauho,qandala,somalia,bari
uuid,NC-3902-T15-002,Afkarrin (Medlaha),Afkarrin (Medlaha),qandala,somalia,bari
uuid,NC-3902-T16-001,Buuxaale,Buuxaale,qandala,somalia,bari
uuid,NC-3902-T18-001,Dhaankadus,Dhaankadus,qandala,somalia,bari
uuid,NC-3902-T19-001,Karin,Karin,qandala,somalia,bari
uuid,NC-3902-T19-002,Dawaar,Dawaar,qandala,somalia,bari
uuid,NC-3902-T22-001,Galayr,Galayr,iskushuban,somalia,bari
uuid,NC-3902-U06-001,Saforrei,Saforrei,qandala,somalia,bari
uuid,NC-3902-U09-001,Homisso,Homisso,qandala,somalia,bari
uuid,NC-3902-U13-001,Hagia Ceel,Hagia Ceel,qandala,somalia,bari
uuid,NC-3902-U21-001,Darrei Donta,Darrei Donta,iskushuban,somalia,bari
uuid,NC-3902-U31-001,Jadan,Jadan,iskushuban,somalia,bari
uuid,NC-3902-V08-001,Biitaalei,Biitaalei,qandala,somalia,bari
uuid,NC-3902-V08-002,Dasaan 2,Dasaan 2,qandala,somalia,bari
uuid,NC-3902-V08-003,Dhasaan 1,Dhasaan 1,qandala,somalia,bari
uuid,NC-3902-V08-004,Dhasaan,Dhasaan,qandala,somalia,bari
uuid,NC-3902-V08-005,Xankookib,Xankookib,qandala,somalia,bari
uuid,NC-3902-V21-001,Ahable,Ahable,iskushuban,somalia,bari
uuid,NC-3902-V21-002,Unuun,Unuun,iskushuban,somalia,bari
uuid,NC-3902-V27-001,Laz-I-Naio,Laz-I-Naio,iskushuban,somalia,bari
uuid,NC-3902-W01-001,Bacugia,Bacugia,bossaso,somalia,bari
uuid,NC-3902-W08-001,Boholle,Boholle,qandala,somalia,bari
uuid,NC-3902-W09-001,Dhaadaar,Dhaadaar,qandala,somalia,bari
uuid,NC-3902-W09-002,Qaloocan,Qaloocan,qandala,somalia,bari
uuid,NC-3902-W09-003,Marsheed,Marsheed,qandala,somalia,bari
uuid,NC-3902-W13-001,Daradhur,Daradhur,qandala,somalia,bari
uuid,NC-3902-W16-001,Af-Bashaashin,Af-Bashaashin,qandala,somalia,bari
uuid,NC-3902-W20-001,Dari Sal Weyn,Dari Sal Weyn,iskushuban,somalia,bari
uuid,NC-3902-W32-001,Tolmo,Tolmo,iskushuban,somalia,bari
uuid,NC-3902-X02-001,Habab Git,Habab Git,bossaso,somalia,bari
uuid,NC-3902-X05-001,Dhegacad,Dhegacad,bossaso,somalia,bari
uuid,NC-3902-X09-001,Afcad,Afcad,qandala,somalia,bari
uuid,NC-3902-X09-002,Shebaab,Shebaab,qandala,somalia,bari
uuid,NC-3902-X09-003,Garaar,Garaar,qandala,somalia,bari
uuid,NC-3902-X28-001,Qorraxaad,Qorraxaad,iskushuban,somalia,bari
uuid,NC-3902-Y04-001,Daga Xaab,Daga Xaab,bossaso,somalia,bari
uuid,NC-3902-Y09-001,Kayaxa,Kayaxa,qandala,somalia,bari
uuid,NC-3902-Y15-001,Berda Uen,Berda Uen,qandala,somalia,bari
uuid,NC-3902-Y15-002,Bohagno,Bohagno,qandala,somalia,bari
uuid,NC-3902-Y16-001,Aualgube Hai,Aualgube Hai,qandala,somalia,bari
uuid,NC-3902-Y19-001,Gurur,Gurur,qandala,somalia,bari
uuid,NC-3902-Y25-001,Seiemmogh,Seiemmogh,iskushuban,somalia,bari
uuid,NC-3902-Z10-001,Gaatir-Oodan,Gaatir-Oodan,qandala,somalia,bari
uuid,NC-3902-Z11-001,Daray-Madobe,Daray-Madobe,qandala,somalia,bari
uuid,NC-3902-Z21-001,Beel-Wacatay,Beel-Wacatay,iskushuban,somalia,bari
uuid,NC-3902-Z28-001,El Af-Ca Uarallai,El Af-Ca Uarallai,iskushuban,somalia,bari
uuid,NC-3902-Z28-002,Saladegh,Saladegh,iskushuban,somalia,bari
uuid,NC-3903-D02-001,Bareeda,Bareeda,caluula,somalia,bari
uuid,NC-3903-D02-002,Goobiya,Goobiya,caluula,somalia,bari
uuid,NC-3903-D05-001,Olog,Olog,caluula,somalia,bari
uuid,NC-3903-D06-001,Damo,Damo,caluula,somalia,bari
uuid,NC-3903-F02-001,Sireis,Sireis,caluula,somalia,bari
uuid,NC-3903-F04-001,Daralehe,Daralehe,caluula,somalia,bari
uuid,NC-3903-F05-001,El Dibir,El Dibir,caluula,somalia,bari
uuid,NC-3903-F05-002,Seen Yar,Seen Yar,caluula,somalia,bari
uuid,NC-3903-F05-003,Ceel-Laas,Ceel-Laas,caluula,somalia,bari
uuid,NC-3903-F05-004,Sayn,Sayn,caluula,somalia,bari
uuid,NC-3903-F05-005,Sayn Weyn  Ida Jabis,Sayn Weyn  Ida Jabis,caluula,somalia,bari
uuid,NC-3903-F06-001,Tooxin,Tooxin,caluula,somalia,bari
uuid,NC-3903-F06-002,Buuro-Xamur,Buuro-Xamur,caluula,somalia,bari
uuid,NC-3903-G05-001,Daba-Handabo,Daba-Handabo,caluula,somalia,bari
uuid,NC-3903-H01-001,Bilcil,Bilcil,caluula,somalia,bari
uuid,NC-3903-H01-002,Barxa,Barxa,caluula,somalia,bari
uuid,NC-3903-K03-001,Xabaalo Ambiyaad,Xabaalo Ambiyaad,caluula,somalia,bari
uuid,NC-3903-K04-001,Caanood,Caanood,caluula,somalia,bari
uuid,NC-3903-L03-001,Xoogaad,Xoogaad,caluula,somalia,bari
uuid,NC-3903-L03-002,Xays Loho,Xays Loho,caluula,somalia,bari
uuid,NC-3903-L04-001,Fagoolo,Fagoolo,caluula,somalia,bari
uuid,NC-3903-M03-001,Runyo,Runyo,caluula,somalia,bari
uuid,NC-3903-Q01-001,Qora-Laha,Qora-Laha,iskushuban,somalia,bari
uuid,NC-3903-R01-001,Coomaay,Coomaay,iskushuban,somalia,bari
uuid,NC-3903-R01-002,Moqor,Moqor,iskushuban,somalia,bari
uuid,NC-3903-R01-003,Xeela,Xeela,iskushuban,somalia,bari
uuid,NC-3903-T01-001,Dadabalo,Dadabalo,iskushuban,somalia,bari
uuid,NC-3903-T02-001,Baargaal,Baargaal,iskushuban,somalia,bari
uuid,NC-3903-U01-001,Corieli,Corieli,iskushuban,somalia,bari
uuid,NC-3903-W02-001,Gondoli,Gondoli,iskushuban,somalia,bari
uuid,NC-3903-Z03-001,Cadayo,Cadayo,iskushuban,somalia,bari
uuid,NC-3905-A08-001,Geed La Rifay,Geed La Rifay,laasqoray,somalia,sanaag
uuid,NC-3905-A08-002,Sac-Qooqis,Sac-Qooqis,laasqoray,somalia,sanaag
uuid,NC-3905-A17-001,Duriduri,Duriduri,laasqoray,somalia,sanaag
uuid,NC-3905-A24-001,Dancug,Dancug,bossaso,somalia,bari
uuid,NC-3905-A24-002,Galgala,Galgala,bossaso,somalia,bari
uuid,NC-3905-A26-001,Sugure,Sugure,bossaso,somalia,bari
uuid,NC-3905-A27-001,Badawle,Badawle,bossaso,somalia,bari
uuid,NC-3905-A27-002,Cago,Cago,bossaso,somalia,bari
uuid,NC-3905-A27-003,Karin,Karin,bossaso,somalia,bari
uuid,NC-3905-B25-001,Balli-Khadar,Balli-Khadar,bossaso,somalia,bari
uuid,NC-3905-B26-001,El Daddavo,El Daddavo,bossaso,somalia,bari
uuid,NC-3905-B28-001,Yalho,Yalho,bossaso,somalia,bari
uuid,NC-3905-C22-001,Marraje,Marraje,laasqoray,somalia,sanaag
uuid,NC-3905-D21-001,Af Urur,Af Urur,laasqoray,somalia,sanaag
uuid,NC-3905-D28-001,Caiodo,Caiodo,bossaso,somalia,bari
uuid,NC-3905-D30-001,Massal,Massal,bossaso,somalia,bari
uuid,NC-3905-D32-001,Balli Doog,Balli Doog,bossaso,somalia,bari
uuid,NC-3905-D33-001,Tasjiic,Tasjiic,bossaso,somalia,bari
uuid,NC-3905-E27-001,Faluja,Faluja,bossaso,somalia,bari
uuid,NC-3905-E28-001,Kala-Beyr,Kala-Beyr,bossaso,somalia,bari
uuid,NC-3905-F02-001,Dagaar,Dagaar,ceerigaabo,somalia,sanaag
uuid,NC-3905-F03-001,Hadaaftimo,Hadaaftimo,ceerigaabo,somalia,sanaag
uuid,NC-3905-F27-001,Tuur-Idaad,Tuur-Idaad,bossaso,somalia,bari
uuid,NC-3905-G03-001,Loyeel,Loyeel,ceerigaabo,somalia,sanaag
uuid,NC-3905-G05-001,Haylan,Haylan,ceerigaabo,somalia,sanaag
uuid,NC-3905-G08-001,Badhan,Badhan,ceerigaabo,somalia,sanaag
uuid,NC-3905-G13-001,Raad,Raad,laasqoray,somalia,sanaag
uuid,NC-3905-G13-002,Laako,Laako,laasqoray,somalia,sanaag
uuid,NC-3905-G26-001,Jiingadda,Jiingadda,bossaso,somalia,bari
uuid,NC-3905-H10-001,Mindigle,Mindigle,laasqoray,somalia,sanaag
uuid,NC-3905-H12-001,Xubeera,Xubeera,laasqoray,somalia,sanaag
uuid,NC-3905-H15-001,Midigale,Midigale,laasqoray,somalia,sanaag
uuid,NC-3905-H17-001,Daamo,Daamo,laasqoray,somalia,sanaag
uuid,NC-3905-H25-001,Audelle Uen,Audelle Uen,bossaso,somalia,bari
uuid,NC-3905-H28-001,Dhamiije-Tiro,Dhamiije-Tiro,bossaso,somalia,bari
uuid,NC-3905-J23-001,Coodenley,Coodenley,laasqoray,somalia,sanaag
uuid,NC-3905-J24-001,Ceel-Doofaar,Ceel-Doofaar,bossaso,somalia,bari
uuid,NC-3905-J33-001,Kobdhexaad,Kobdhexaad,bossaso,somalia,bari
uuid,NC-3905-K26-001,God Cabobe,God Cabobe,bossaso,somalia,bari
uuid,NC-3905-L05-001,Geed La-Rifay,Geed La-Rifay,ceerigaabo,somalia,sanaag
uuid,NC-3905-L18-001,Cawsane,Cawsane,laasqoray,somalia,sanaag
uuid,NC-3905-L24-001,Carmo,Carmo,bossaso,somalia,bari
uuid,NC-3905-L33-001,Scillale Bio Madda,Scillale Bio Madda,bossaso,somalia,bari
uuid,NC-3905-M27-001,Barookhle,Barookhle,qardho,somalia,bari
uuid,NC-3905-N23-001,Ceel Doofar,Ceel Doofar,bossaso,somalia,bari
uuid,NC-3905-N24-001,Carto,Carto,bossaso,somalia,bari
uuid,NC-3905-N24-002,Laso-Dawaco,Laso-Dawaco,bossaso,somalia,bari
uuid,NC-3905-N30-001,Ciiradhame,Ciiradhame,qardho,somalia,bari
uuid,NC-3905-P07-001,Fararali,Fararali,ceerigaabo,somalia,sanaag
uuid,NC-3905-Q24-001,Juurile,Juurile,bossaso,somalia,bari
uuid,NC-3905-R16-001,Dhabar Dalool,Dhabar Dalool,laasqoray,somalia,sanaag
uuid,NC-3905-R18-001,Haylaan,Haylaan,laasqoray,somalia,sanaag
uuid,NC-3905-T24-001,Dalwayn,Dalwayn,qardho,somalia,bari
uuid,NC-3905-U07-001,Ceel-Buh,Ceel-Buh,ceerigaabo,somalia,sanaag
uuid,NC-3905-U15-001,Sibeeye,Sibeeye,laasqoray,somalia,sanaag
uuid,NC-3905-U16-001,Hiil Buraan,Hiil Buraan,laasqoray,somalia,sanaag
uuid,NC-3905-U17-001,Buraan,Buraan,laasqoray,somalia,sanaag
uuid,NC-3905-U27-001,El Medo,El Medo,qardho,somalia,bari
uuid,NC-3905-U33-001,Jiingada,Jiingada,qardho,somalia,bari
uuid,NC-3905-V24-001,Hanghei,Hanghei,qardho,somalia,bari
uuid,NC-3905-W23-001,Qayaad Samo,Qayaad Samo,laasqoray,somalia,sanaag
uuid,NC-3905-X23-001,Alxamdullileh,Alxamdullileh,laasqoray,somalia,sanaag
uuid,NC-3905-Y12-001,Gooraan,Gooraan,ceerigaabo,somalia,sanaag
uuid,NC-3905-Y20-001,Cawsane,Cawsane,laasqoray,somalia,sanaag
uuid,NC-3905-Y20-002,Habar Shiro,Habar Shiro,laasqoray,somalia,sanaag
uuid,NC-3905-Y20-003,Bali Busle,Bali Busle,laasqoray,somalia,sanaag
uuid,NC-3905-Y20-004,Kaladhac,Kaladhac,laasqoray,somalia,sanaag
uuid,NC-3905-Z07-001,Qoyon,Qoyon,ceerigaabo,somalia,sanaag
uuid,NC-3905-Z23-001,Waaciye,Waaciye,laasqoray,somalia,sanaag
uuid,NC-3905-Z31-001,Anghor Daban,Anghor Daban,qardho,somalia,bari
uuid,NC-3906-A05-001,Las Chi Bohol,Las Chi Bohol,bossaso,somalia,bari
uuid,NC-3906-A12-001,Dandamale,Dandamale,qandala,somalia,bari
uuid,NC-3906-A12-002,Dhasaq,Dhasaq,qandala,somalia,bari
uuid,NC-3906-A12-003,Qurac,Qurac,qandala,somalia,bari
uuid,NC-3906-A13-002,Markadaan,Markadaan,qandala,somalia,bari
uuid,NC-3906-A14-001,Haraaryo,Haraaryo,qandala,somalia,bari
uuid,NC-3906-A14-002,Haraaryo Kow,Haraaryo Kow,qandala,somalia,bari
uuid,NC-3906-A14-003,Dharin,Dharin,qandala,somalia,bari
uuid,NC-3906-A15-001,Maygaag,Maygaag,qandala,somalia,bari
uuid,NC-3906-A19-001,Xarago,Xarago,qandala,somalia,bari
uuid,NC-3906-A31-001,Avarfaro,Avarfaro,iskushuban,somalia,bari
uuid,NC-3906-A31-002,Tager,Tager,iskushuban,somalia,bari
uuid,NC-3906-B17-001,Xijijle,Xijijle,qandala,somalia,bari
uuid,NC-3906-B17-002,Tuur Masale,Tuur Masale,qandala,somalia,bari
uuid,NC-3906-B18-001,Canjeel,Canjeel,qandala,somalia,bari
uuid,NC-3906-B31-001,Arar Gubetti,Arar Gubetti,iskushuban,somalia,bari
uuid,NC-3906-B32-001,Itaageer,Itaageer,iskushuban,somalia,bari
uuid,NC-3906-C20-001,Balidhidin,Balidhidin,qandala,somalia,bari
uuid,NC-3906-D30-001,Itager,Itager,iskushuban,somalia,bari
uuid,NC-3906-E03-001,Geeso-Qabad,Geeso-Qabad,bossaso,somalia,bari
uuid,NC-3906-E22-001,Tuulo-Ciise,Tuulo-Ciise,qandala,somalia,bari
uuid,NC-3906-E22-002,Baliyar,Baliyar,qandala,somalia,bari
uuid,NC-3906-E30-001,Hoosin Gaabo,Hoosin Gaabo,iskushuban,somalia,bari
